Hotel ID,Hotel Name,Review ID,Review Text,Rating,Date,Sentiment,Ghost Review,Business Status
H039,Hotel 39,R00331,Not worth the price.,2,05-07-2022,negative,TRUE,inactive
H047,Hotel 47,R00332,Highly recommend this place.,5,19-03-2023,positive,TRUE,inactive
H027,Hotel 27,R00333,Could be better.,3,13-07-2023,neutral,TRUE,inactive
H032,Hotel 32,R00334,Room was dirty.,2,04-08-2022,negative,FALSE,active
H011,Hotel 11,R00335,Highly recommend this place.,5,21-12-2022,positive,TRUE,inactive
H020,Hotel 20,R00336,Excellent service!,4,12-01-2022,positive,FALSE,active
H036,Hotel 36,R00337,It was okay.,3,02-08-2023,neutral,TRUE,inactive
H033,Hotel 33,R00338,Room was dirty.,1,14-11-2022,negative,TRUE,inactive
H042,Hotel 42,R00339,Terrible service!,2,26-11-2022,negative,TRUE,inactive
H031,Hotel 31,R00340,Very clean and comfortable.,4,06-12-2023,positive,TRUE,inactive
H036,Hotel 36,R00341,Terrible service!,2,08-02-2023,negative,FALSE,inactive
H043,Hotel 43,R00342,Room was dirty.,2,27-04-2022,negative,FALSE,inactive
H041,Hotel 41,R00343,Not worth the price.,2,16-12-2023,negative,TRUE,active
H007,Hotel 7,R00344,Very clean and comfortable.,4,15-02-2022,positive,FALSE,active
H032,Hotel 32,R00345,Terrible service!,2,05-01-2022,negative,FALSE,inactive
H030,Hotel 30,R00346,Could be better.,3,09-03-2022,neutral,TRUE,inactive
H038,Hotel 38,R00347,Excellent service!,5,02-05-2023,positive,FALSE,inactive
H018,Hotel 18,R00348,Average experience.,3,04-05-2022,neutral,TRUE,inactive
H002,Hotel 2,R00349,Very clean and comfortable.,4,18-09-2023,positive,TRUE,inactive
H032,Hotel 32,R00350,Terrible service!,2,11-08-2022,negative,TRUE,active
H042,Hotel 42,R00351,Average experience.,3,28-08-2023,neutral,TRUE,active
H009,Hotel 9,R00352,Excellent service!,5,25-03-2023,positive,TRUE,inactive
H049,Hotel 49,R00353,Excellent service!,4,02-01-2022,positive,TRUE,active
H022,Hotel 22,R00354,Terrible service!,2,08-10-2022,negative,FALSE,inactive
H007,Hotel 7,R00355,Highly recommend this place.,5,01-03-2023,positive,FALSE,active
H016,Hotel 16,R00356,Room was dirty.,1,16-11-2023,negative,TRUE,inactive
H033,Hotel 33,R00357,Could be better.,3,05-12-2023,neutral,TRUE,inactive
H011,Hotel 11,R00358,Highly recommend this place.,5,12-03-2022,positive,FALSE,inactive
H049,Hotel 49,R00359,Terrible service!,1,24-05-2023,negative,TRUE,inactive
H007,Hotel 7,R00360,Excellent service!,5,14-05-2022,positive,TRUE,active
H015,Hotel 15,R00361,It was okay.,3,30-06-2022,neutral,FALSE,active
H016,Hotel 16,R00362,Room was dirty.,1,30-09-2023,negative,TRUE,inactive
H012,Hotel 12,R00363,Not worth the price.,2,09-09-2023,negative,TRUE,active
H046,Hotel 46,R00364,Very clean and comfortable.,5,27-07-2022,positive,FALSE,inactive
H034,Hotel 34,R00365,Not worth the price.,2,04-02-2023,negative,FALSE,inactive
H007,Hotel 7,R00366,Very clean and comfortable.,5,28-10-2023,positive,TRUE,active
H003,Hotel 3,R00367,It was okay.,3,29-06-2022,neutral,FALSE,active
H022,Hotel 22,R00368,Room was dirty.,1,17-11-2022,negative,TRUE,active
H025,Hotel 25,R00369,Room was dirty.,1,03-10-2022,negative,TRUE,active
H034,Hotel 34,R00370,Very clean and comfortable.,5,23-07-2022,positive,FALSE,active
H017,Hotel 17,R00371,Very clean and comfortable.,5,27-03-2022,positive,TRUE,inactive
H037,Hotel 37,R00372,Terrible service!,2,07-07-2022,negative,TRUE,active
H050,Hotel 50,R00373,Room was dirty.,1,27-09-2023,negative,FALSE,active
H044,Hotel 44,R00374,Excellent service!,5,10-03-2022,positive,FALSE,active
H034,Hotel 34,R00375,Not worth the price.,1,07-01-2022,negative,TRUE,active
H043,Hotel 43,R00376,Terrible service!,2,16-05-2023,negative,TRUE,inactive
H046,Hotel 46,R00377,Room was dirty.,2,13-01-2023,negative,TRUE,active
H037,Hotel 37,R00378,Highly recommend this place.,4,23-07-2023,positive,FALSE,inactive
H045,Hotel 45,R00379,It was okay.,3,07-06-2023,neutral,TRUE,active
H027,Hotel 27,R00380,It was okay.,3,07-07-2022,neutral,TRUE,inactive
H047,Hotel 47,R00381,Highly recommend this place.,4,19-04-2023,positive,FALSE,inactive
H033,Hotel 33,R00382,Average experience.,3,30-08-2022,neutral,TRUE,active
H006,Hotel 6,R00383,Excellent service!,4,26-07-2023,positive,FALSE,active
H022,Hotel 22,R00384,It was okay.,3,11-04-2023,neutral,FALSE,inactive
H043,Hotel 43,R00385,Excellent service!,4,20-05-2022,positive,TRUE,inactive
H018,Hotel 18,R00386,Terrible service!,2,21-11-2023,negative,TRUE,active
H043,Hotel 43,R00387,Very clean and comfortable.,4,18-03-2022,positive,TRUE,inactive
H050,Hotel 50,R00388,Terrible service!,2,19-09-2022,negative,FALSE,inactive
H018,Hotel 18,R00389,Very clean and comfortable.,4,23-11-2023,positive,FALSE,active
H031,Hotel 31,R00390,Very clean and comfortable.,4,25-12-2023,positive,FALSE,inactive
H020,Hotel 20,R00391,Room was dirty.,1,10-05-2023,negative,FALSE,active
H050,Hotel 50,R00392,Highly recommend this place.,5,06-06-2023,positive,FALSE,inactive
H003,Hotel 3,R00393,Room was dirty.,1,07-04-2023,negative,FALSE,inactive
H031,Hotel 31,R00394,Highly recommend this place.,4,17-06-2022,positive,TRUE,active
H012,Hotel 12,R00395,Highly recommend this place.,5,26-02-2022,positive,TRUE,active
H013,Hotel 13,R00396,Highly recommend this place.,4,09-08-2023,positive,TRUE,active
H042,Hotel 42,R00397,Room was dirty.,1,07-03-2022,negative,TRUE,active
H044,Hotel 44,R00398,Not worth the price.,2,10-05-2023,negative,FALSE,inactive
H021,Hotel 21,R00399,Excellent service!,5,21-01-2022,positive,FALSE,active
H049,Hotel 49,R00400,Average experience.,3,05-03-2023,neutral,TRUE,active
H006,Hotel 6,R00401,Room was dirty.,1,10-07-2023,negative,FALSE,inactive
H015,Hotel 15,R00402,Highly recommend this place.,4,29-04-2022,positive,FALSE,active
H007,Hotel 7,R00403,Terrible service!,2,09-03-2023,negative,FALSE,inactive
H022,Hotel 22,R00404,Average experience.,3,08-02-2023,neutral,FALSE,active
H013,Hotel 13,R00405,Not worth the price.,2,14-11-2023,negative,TRUE,inactive
H048,Hotel 48,R00406,Could be better.,3,05-08-2022,neutral,FALSE,inactive
H003,Hotel 3,R00407,Excellent service!,4,04-01-2022,positive,FALSE,active
H027,Hotel 27,R00408,Not worth the price.,2,05-05-2022,negative,FALSE,active
H014,Hotel 14,R00409,Could be better.,3,30-06-2023,neutral,FALSE,inactive
H001,Hotel 1,R00410,Average experience.,3,22-06-2022,neutral,TRUE,active
H030,Hotel 30,R00411,Terrible service!,1,09-10-2022,negative,FALSE,inactive
H025,Hotel 25,R00412,Terrible service!,2,05-10-2022,negative,FALSE,active
H037,Hotel 37,R00413,It was okay.,3,10-08-2022,neutral,FALSE,inactive
H027,Hotel 27,R00414,Room was dirty.,1,27-07-2023,negative,FALSE,active
H003,Hotel 3,R00415,Excellent service!,4,17-01-2023,positive,FALSE,inactive
H048,Hotel 48,R00416,Terrible service!,1,06-01-2022,negative,TRUE,active
H039,Hotel 39,R00417,Not worth the price.,1,24-07-2022,negative,TRUE,inactive
H027,Hotel 27,R00418,Highly recommend this place.,4,10-07-2023,positive,TRUE,active
H020,Hotel 20,R00419,Highly recommend this place.,5,19-04-2022,positive,TRUE,active
H046,Hotel 46,R00420,Excellent service!,4,31-10-2023,positive,TRUE,inactive
H041,Hotel 41,R00421,Not worth the price.,2,04-05-2023,negative,TRUE,inactive
H043,Hotel 43,R00422,Very clean and comfortable.,5,07-01-2023,positive,FALSE,inactive
H012,Hotel 12,R00423,Excellent service!,4,29-07-2023,positive,FALSE,inactive
H039,Hotel 39,R00424,Room was dirty.,1,28-06-2022,negative,TRUE,active
H010,Hotel 10,R00425,Could be better.,3,16-12-2022,neutral,FALSE,active
H002,Hotel 2,R00426,Terrible service!,2,03-01-2023,negative,FALSE,inactive
H034,Hotel 34,R00427,Room was dirty.,2,09-12-2022,negative,FALSE,inactive
H034,Hotel 34,R00428,Very clean and comfortable.,4,02-10-2022,positive,TRUE,inactive
H010,Hotel 10,R00429,Very clean and comfortable.,5,09-04-2023,positive,FALSE,active
H025,Hotel 25,R00430,Not worth the price.,2,29-03-2022,negative,TRUE,active
H034,Hotel 34,R00431,Excellent service!,5,28-10-2022,positive,TRUE,inactive
H013,Hotel 13,R00432,Excellent service!,5,17-03-2023,positive,FALSE,active
H003,Hotel 3,R00433,Not worth the price.,2,05-04-2022,negative,TRUE,active
H031,Hotel 31,R00434,Terrible service!,1,10-08-2022,negative,TRUE,active
H015,Hotel 15,R00435,Very clean and comfortable.,5,10-08-2022,positive,FALSE,active
H049,Hotel 49,R00436,Excellent service!,5,16-11-2023,positive,FALSE,active
H036,Hotel 36,R00437,Terrible service!,1,05-08-2022,negative,FALSE,inactive
H003,Hotel 3,R00438,Not worth the price.,2,19-10-2023,negative,TRUE,inactive
H001,Hotel 1,R00439,Could be better.,3,29-05-2022,neutral,TRUE,inactive
H015,Hotel 15,R00440,Room was dirty.,1,29-09-2023,negative,TRUE,inactive
H025,Hotel 25,R00441,Very clean and comfortable.,4,03-04-2022,positive,FALSE,inactive
H023,Hotel 23,R00442,Terrible service!,1,20-10-2022,negative,TRUE,active
H031,Hotel 31,R00443,Not worth the price.,2,01-11-2022,negative,TRUE,inactive
H006,Hotel 6,R00444,It was okay.,3,07-05-2023,neutral,FALSE,inactive
H041,Hotel 41,R00445,Excellent service!,5,02-07-2023,positive,FALSE,active
H047,Hotel 47,R00446,Excellent service!,5,16-10-2023,positive,TRUE,inactive
H027,Hotel 27,R00447,It was okay.,3,04-05-2023,neutral,FALSE,active
H047,Hotel 47,R00448,Not worth the price.,2,01-01-2022,negative,FALSE,active
H049,Hotel 49,R00449,Average experience.,3,19-11-2022,neutral,TRUE,active
H024,Hotel 24,R00450,Average experience.,3,22-09-2023,neutral,FALSE,inactive
H028,Hotel 28,R00451,Room was dirty.,1,01-09-2023,negative,TRUE,inactive
H015,Hotel 15,R00452,Not worth the price.,2,02-12-2022,negative,TRUE,inactive
H004,Hotel 4,R00453,Not worth the price.,1,27-01-2023,negative,TRUE,active
H010,Hotel 10,R00454,Very clean and comfortable.,5,22-01-2023,positive,FALSE,inactive
H018,Hotel 18,R00455,Average experience.,3,20-07-2023,neutral,TRUE,active
H008,Hotel 8,R00456,Not worth the price.,2,08-12-2023,negative,FALSE,active
H009,Hotel 9,R00457,Very clean and comfortable.,4,22-07-2023,positive,TRUE,inactive
H017,Hotel 17,R00458,Average experience.,3,28-04-2022,neutral,FALSE,inactive
H009,Hotel 9,R00459,Room was dirty.,1,05-03-2022,negative,FALSE,inactive
H035,Hotel 35,R00460,Room was dirty.,1,23-09-2022,negative,TRUE,active
H001,Hotel 1,R00461,Could be better.,3,23-07-2022,neutral,TRUE,active
H031,Hotel 31,R00462,Terrible service!,1,01-08-2023,negative,FALSE,inactive
H031,Hotel 31,R00463,Highly recommend this place.,5,06-07-2022,positive,FALSE,active
H031,Hotel 31,R00464,Excellent service!,4,08-06-2022,positive,TRUE,active
H036,Hotel 36,R00465,Highly recommend this place.,5,19-03-2022,positive,FALSE,active
H018,Hotel 18,R00466,Average experience.,3,19-07-2022,neutral,TRUE,inactive
H026,Hotel 26,R00467,Highly recommend this place.,5,06-11-2023,positive,FALSE,active
H002,Hotel 2,R00468,Not worth the price.,1,17-03-2023,negative,FALSE,active
H016,Hotel 16,R00469,Excellent service!,4,31-07-2022,positive,TRUE,active
H048,Hotel 48,R00470,Room was dirty.,1,23-04-2023,negative,TRUE,active
H013,Hotel 13,R00471,Very clean and comfortable.,5,30-10-2022,positive,TRUE,active
H036,Hotel 36,R00472,Terrible service!,1,09-02-2022,negative,FALSE,inactive
H005,Hotel 5,R00473,Excellent service!,5,15-05-2023,positive,TRUE,inactive
H002,Hotel 2,R00474,Highly recommend this place.,5,19-06-2023,positive,FALSE,active
H047,Hotel 47,R00475,Average experience.,3,30-10-2023,neutral,FALSE,active
H010,Hotel 10,R00476,Average experience.,3,23-01-2022,neutral,TRUE,active
H020,Hotel 20,R00477,Very clean and comfortable.,4,04-08-2023,positive,FALSE,inactive
H019,Hotel 19,R00478,Highly recommend this place.,5,18-09-2022,positive,FALSE,active
H039,Hotel 39,R00479,Room was dirty.,2,01-11-2023,negative,TRUE,active
H035,Hotel 35,R00480,Not worth the price.,1,24-11-2022,negative,TRUE,active
H024,Hotel 24,R00481,Room was dirty.,2,22-02-2022,negative,FALSE,inactive
H047,Hotel 47,R00482,Very clean and comfortable.,4,23-07-2022,positive,TRUE,inactive
H024,Hotel 24,R00483,It was okay.,3,16-11-2023,neutral,TRUE,active
H018,Hotel 18,R00484,Excellent service!,4,19-08-2023,positive,TRUE,inactive
H040,Hotel 40,R00485,Could be better.,3,23-05-2023,neutral,FALSE,inactive
H015,Hotel 15,R00486,Could be better.,3,12-06-2023,neutral,FALSE,inactive
H015,Hotel 15,R00487,Not worth the price.,1,13-10-2023,negative,TRUE,inactive
H041,Hotel 41,R00488,Not worth the price.,1,04-09-2022,negative,TRUE,inactive
H028,Hotel 28,R00489,Highly recommend this place.,4,04-07-2023,positive,FALSE,inactive
H036,Hotel 36,R00490,Highly recommend this place.,4,31-03-2023,positive,TRUE,inactive
H046,Hotel 46,R00491,Very clean and comfortable.,4,05-09-2023,positive,FALSE,active
H034,Hotel 34,R00492,Room was dirty.,2,01-11-2022,negative,TRUE,inactive
H048,Hotel 48,R00493,Room was dirty.,1,19-06-2023,negative,FALSE,active
H023,Hotel 23,R00494,Excellent service!,4,07-10-2023,positive,FALSE,inactive
H026,Hotel 26,R00495,Terrible service!,1,24-02-2022,negative,TRUE,inactive
H023,Hotel 23,R00496,Highly recommend this place.,5,11-02-2022,positive,FALSE,inactive
H020,Hotel 20,R00497,Terrible service!,2,29-05-2022,negative,FALSE,active
H022,Hotel 22,R00498,Room was dirty.,1,30-06-2023,negative,TRUE,inactive
H045,Hotel 45,R00499,Room was dirty.,2,28-04-2023,negative,TRUE,inactive
H043,Hotel 43,R00500,Very clean and comfortable.,4,03-06-2023,positive,TRUE,active
H011,Hotel 11,R00501,Not worth the price.,2,13-11-2023,negative,FALSE,inactive
H028,Hotel 28,R00502,Highly recommend this place.,5,02-07-2022,positive,FALSE,inactive
H022,Hotel 22,R00503,Not worth the price.,1,25-03-2022,negative,FALSE,inactive
H009,Hotel 9,R00504,Average experience.,3,25-10-2022,neutral,FALSE,inactive
H050,Hotel 50,R00505,Highly recommend this place.,5,08-03-2022,positive,TRUE,active
H024,Hotel 24,R00506,It was okay.,3,09-04-2023,neutral,FALSE,inactive
H013,Hotel 13,R00507,Highly recommend this place.,4,29-09-2023,positive,FALSE,inactive
H040,Hotel 40,R00508,Excellent service!,5,12-09-2022,positive,FALSE,active
H019,Hotel 19,R00509,Could be better.,3,24-03-2023,neutral,TRUE,inactive
H002,Hotel 2,R00510,Terrible service!,2,21-02-2022,negative,TRUE,inactive
H008,Hotel 8,R00511,Very clean and comfortable.,5,07-06-2023,positive,TRUE,active
H037,Hotel 37,R00512,Excellent service!,4,03-09-2023,positive,FALSE,inactive
H009,Hotel 9,R00513,Not worth the price.,1,08-05-2022,negative,TRUE,active
H035,Hotel 35,R00514,Excellent service!,4,06-01-2023,positive,TRUE,active
H005,Hotel 5,R00515,Terrible service!,2,07-03-2022,negative,TRUE,active
H022,Hotel 22,R00516,It was okay.,3,26-12-2023,neutral,TRUE,active
H043,Hotel 43,R00517,Highly recommend this place.,5,01-05-2023,positive,TRUE,inactive
H031,Hotel 31,R00518,Very clean and comfortable.,4,30-05-2022,positive,TRUE,inactive
H035,Hotel 35,R00519,Excellent service!,5,09-02-2023,positive,FALSE,inactive
H032,Hotel 32,R00520,Average experience.,3,31-07-2023,neutral,FALSE,inactive
H020,Hotel 20,R00521,Highly recommend this place.,4,26-10-2022,positive,TRUE,active
H034,Hotel 34,R00522,It was okay.,3,27-08-2023,neutral,TRUE,active
H029,Hotel 29,R00523,Could be better.,3,13-03-2022,neutral,TRUE,inactive
H014,Hotel 14,R00524,Not worth the price.,2,16-04-2022,negative,TRUE,active
H027,Hotel 27,R00525,Room was dirty.,1,02-08-2023,negative,TRUE,active
H039,Hotel 39,R00526,Terrible service!,1,24-03-2022,negative,FALSE,inactive
H030,Hotel 30,R00527,Room was dirty.,1,12-12-2022,negative,TRUE,inactive
H048,Hotel 48,R00528,Highly recommend this place.,5,23-07-2023,positive,FALSE,active
H015,Hotel 15,R00529,Terrible service!,1,07-01-2023,negative,FALSE,active
H038,Hotel 38,R00530,Highly recommend this place.,5,08-11-2022,positive,TRUE,inactive
H024,Hotel 24,R00531,Room was dirty.,1,21-09-2023,negative,FALSE,inactive
H037,Hotel 37,R00532,Room was dirty.,1,20-10-2022,negative,FALSE,active
H029,Hotel 29,R00533,Could be better.,3,25-05-2022,neutral,FALSE,active
H047,Hotel 47,R00534,Terrible service!,2,11-02-2023,negative,FALSE,active
H040,Hotel 40,R00535,Room was dirty.,2,17-10-2022,negative,TRUE,inactive
H011,Hotel 11,R00536,Excellent service!,5,24-03-2023,positive,TRUE,active
H039,Hotel 39,R00537,Highly recommend this place.,4,06-09-2023,positive,TRUE,active
H038,Hotel 38,R00538,Excellent service!,4,02-11-2022,positive,FALSE,active
H006,Hotel 6,R00539,It was okay.,3,28-03-2023,neutral,TRUE,inactive
H022,Hotel 22,R00540,Not worth the price.,2,03-04-2023,negative,FALSE,active
H003,Hotel 3,R00541,Not worth the price.,1,18-02-2022,negative,TRUE,inactive
H019,Hotel 19,R00542,Could be better.,3,12-11-2023,neutral,TRUE,active
H042,Hotel 42,R00543,Excellent service!,4,06-09-2022,positive,TRUE,inactive
H022,Hotel 22,R00544,It was okay.,3,22-01-2023,neutral,FALSE,active
H043,Hotel 43,R00545,Not worth the price.,1,04-09-2023,negative,FALSE,inactive
H011,Hotel 11,R00546,Not worth the price.,1,29-07-2023,negative,TRUE,active
H008,Hotel 8,R00547,Excellent service!,5,16-06-2022,positive,TRUE,inactive
H019,Hotel 19,R00548,Highly recommend this place.,5,16-08-2023,positive,FALSE,active
H008,Hotel 8,R00549,Highly recommend this place.,5,03-01-2022,positive,TRUE,inactive
H013,Hotel 13,R00550,Could be better.,3,17-06-2023,neutral,TRUE,active
H002,Hotel 2,R00551,Not worth the price.,1,04-03-2022,negative,TRUE,inactive
H016,Hotel 16,R00552,Could be better.,3,21-05-2022,neutral,TRUE,inactive
H006,Hotel 6,R00553,Average experience.,3,11-07-2022,neutral,TRUE,inactive
H037,Hotel 37,R00554,Highly recommend this place.,5,19-10-2023,positive,TRUE,active
H021,Hotel 21,R00555,Highly recommend this place.,5,25-11-2022,positive,TRUE,active
H040,Hotel 40,R00556,Very clean and comfortable.,5,15-07-2023,positive,TRUE,active
H050,Hotel 50,R00557,Room was dirty.,1,12-10-2023,negative,TRUE,inactive
H048,Hotel 48,R00558,Very clean and comfortable.,4,13-02-2023,positive,TRUE,active
H027,Hotel 27,R00559,Room was dirty.,1,18-04-2022,negative,TRUE,inactive
H025,Hotel 25,R00560,Average experience.,3,06-03-2023,neutral,TRUE,active
H028,Hotel 28,R00561,Room was dirty.,1,05-05-2023,negative,TRUE,inactive
H025,Hotel 25,R00562,Average experience.,3,18-09-2022,neutral,TRUE,inactive
H024,Hotel 24,R00563,Room was dirty.,1,17-12-2022,negative,TRUE,active
H017,Hotel 17,R00564,Very clean and comfortable.,5,01-09-2023,positive,FALSE,active
H042,Hotel 42,R00565,Terrible service!,2,27-08-2023,negative,FALSE,inactive
H040,Hotel 40,R00566,Could be better.,3,29-10-2023,neutral,FALSE,inactive
H004,Hotel 4,R00567,Terrible service!,2,01-09-2023,negative,TRUE,inactive
H003,Hotel 3,R00568,Room was dirty.,2,02-01-2022,negative,TRUE,inactive
H016,Hotel 16,R00569,Could be better.,3,08-03-2022,neutral,TRUE,inactive
H021,Hotel 21,R00570,Highly recommend this place.,5,19-10-2022,positive,TRUE,active
H050,Hotel 50,R00571,Not worth the price.,1,16-03-2022,negative,TRUE,active
H007,Hotel 7,R00572,Highly recommend this place.,5,05-09-2022,positive,TRUE,inactive
H016,Hotel 16,R00573,Terrible service!,2,20-11-2022,negative,TRUE,inactive
H047,Hotel 47,R00574,Highly recommend this place.,4,09-02-2023,positive,TRUE,inactive
H021,Hotel 21,R00575,Very clean and comfortable.,5,17-04-2022,positive,TRUE,active
H003,Hotel 3,R00576,Terrible service!,1,21-01-2022,negative,TRUE,inactive
H045,Hotel 45,R00577,Terrible service!,1,03-08-2023,negative,TRUE,inactive
H015,Hotel 15,R00578,Not worth the price.,1,31-10-2022,negative,FALSE,inactive
